2,เว็บไซต์ของภาควิชาคืออะไร
2,เว็บของภาควิชาคืออะไร 
2,เว็บไซต์ของเจอร์คอมคืออะไร
2,เว็บไซต์ของภาควิชาคอมคืออะไร 
2,เว็บไซต์ของภาควิชา
2,เบอร์โทรติดต่อ
2,เบอร์ติดต่อของภาควิชา  
2,แฟกซ์ของภาควิชา
2,เบอร์โทรศัพท์  
2,เบอร์โทร
2,ติดต่ออาจารย์
2,เบอร์โทรอาจารย์
2,อาจารย์
2,ครู
2,ที่ปรึกษา
2,เบอร์โทร
2,โทรหาอาจารย์
2,เบอร์
2,อีเมล์ติดต่ออาจารย์
2,ช่องทางการติดต่อ
3,ภาควิชามีบุคลากรทั้งหมดกี่คน
3,บุคลากร
3,อาจารย์
3,รองหัวหน้าภาควิชา
3,หัวหน้าภาควิชา
3,รองหัวหน้า
3,หัวหน้า
3,หัวหน้าภาค
3,รองหัวหน้าภาค 
3,บุคลากรในภาควิชามีทั้งหมดกี่คน 
3,มีอาจารย์ผู้สอนกี่ท่าน 
3,หัวหน้าภาควิชาคือใคร  
3,หัวหน้าภาควิชา  
3,ใครคือหัวหน้าภาควิชา  
3,รองหัวหน้าภาควิชาคือใคร 
4,วันนี้มีข่าวอะไรเกี่ยวกับภาควิชาบ้าง 
4,ข่าว
4,ข่าวสาร
4,สอบ
4,เริ่มสอบกลางภาควันไหน  
4,เริ่มสอบปลายภาควันไหน  
4,เริ่มสอบมิดเทอมวันไหน  
4,เริ่มสอบไฟนอลวันไหน 
4,สอบมิดเทอมวันไหน 
4,สอบปลายภาควันไหน  
4,สอบไฟนอลวันไหน 
4,ข่าวที่น่าสนใจ 
4,ติดตามข่าวสารได้ทางไหน
5,ปริญญาเอกมีสอนไหม 
5,ปริญญาโทมีสอนไหม 
5,บัณฑิต
5,มหาบัณฑิต
5,ดุษฎีบัณฑิต
5,หลักสูตรบัณฑิต
5,หลักสูตรมหาบัณฑิต
5,หลักสูตรดุษฎีบัณฑิต
5,ป.เอก
5,ป.ตรี
5,ป.โท
5,ปริญญาเอก  
5,เรียนกี่ปี
5,ค่าเทอม
5,หลักสูตร
5,ปริญญาโท
5,วิศวคอมปริญญาโท
5,ปริญญาเอกเรียนกี่ปี  
5,ป.เอกเรียนกี่ปี  
5,ป.โทเรียนกี่ปี  
5,ปริญญาโทเรียนกี่ปี  
5,ป.ตรีเรียนกี่ปี  
5,ปริญญาตรีเรียนกี่ปี  
5,หลักสูตรเรียนกี่ปี  
5,ค่าเทอมภาคปกติเท่าไหร่ 
5,วิศวคอมภาคปกติค่าเทอม
5,ค่าเทอมภาคพิเศษเท่าไหร่ 
5,ข้อมูลหลักสูตร
5,ค่าเทอมเท่าไหร่ 
5,วิศวะคอมใช้การเรียนตามปกติกี่ปี
5,ค่าใช้จ่ายในการเรียนภาควิชาคอมพิวเตอร์คือเท่าไหร่ 
5,ภาควิชาสารสนเทศ สื่อสารและเครือข่าย 
5,ค่าเทอมวิศวะคอมเทอมละเท่าไหร่
5,ภาควิชาคอมพิวเตอร์
5,เจอร์คอม
5,ภาควิชาคอม
5,กี่ปีจบ
6,จุดเด่นของวิศวะคอม มช
6,เรียนอะไรบ้าง
6,เรียนเกี่ยวกับอะไรบ้าง 
6,เรียนเกี่ยวกับอะไร
6,เรียนอะไร
6,เกี่ยวกับการเรียน
6,เรียน
6,ตัวต่อของภาคคอมมีกี่ตัว อะไรบ้าง
6,ภาควิชาคอมพิวเตอร์ เรียนเกี่ยวกับอะไร 
6,ตัวฟรีแนะนำของวิศวคอมคือ
6,ภาควิชาคอมพิวเตอร์ศึกษาเกี่ยวกับอะไรบ้าง 
6,ภาควิชาคอมพิวเตอร์ คณะวิศวกรรมศาสตร์มีหลักสูตรการเรียนการสอนอย่างไรบ้าง 
6,วิศวะคอมเรียนอะไรบ้าง 
6,ภาคคอมเรียนเกี่ยวกับอะไรบ้าง 
6,เรียนเกี่ยวกับอะไร
6,เรียนหลักๆอะไรบ้าง 
6,ภาควิชาคอมพิวเตอร์เน้นเรื่องใดเป็นหลัก
6,สิ่งที่ต้องเจอเมื่อเรียนวิศวะคอมฯ
6,เรียนอะไรบ้าง
6,แบบแผนการเรียนเป็นยังไง
6,เรียนไร
6,การเรียน
6,การเรียนการสอน
6,เรียนอะไร
7,การรับนักศึกษา
7,สนใจเข้าเรียน
7,รอบการรับนักศึกษา
7,มีเกณฑ์การรับเข้าอย่างไร
7,เกณฑ์การรับ
7,เปิดรับผู้ที่สนใจจะเข้าศึกษารอบใดบ้าง 
7,การรับ การรับนักศึกษา มีกี่รอบ 
7,การรับนักศึกษา ป.โท
7,รับบัณฑิต ปริญญาโท
7,รับบัณฑิต ป.เอก
7,รับบัณฑิต ป.ตรี ภาควิชาคอมพิวเตอร์
7,รับบัณฑิต ป.ตรี ภาควิชาสารสนเทศ สื่อสารและเครือข่าย
7,การรับนักศึกษา ป.เอก
7,การรับนักศึกษาภาคคอมพิวเตอร์ รอบที่ 1 รับไหม 
7,การรับนักศึกษาภาควิชาสารสนเทศ รอบที่ 2 รับไหม 
7,การรับนักศึกษา รอบที่ 3 รับไหม
7,การรับนักศึกษา รอบที่ 4 รับไหม 
7,การรับนักศึกษา รอบที่ 5 รับไหม 
7,รับสมัครการรับนักศึกษารอบไหนบ้าง
7,การรับนักศึกษา แต่ละรอบเปิดรับกี่คน 
7,การรับนักศึกษา รอบที่ 1 รับกี่คน  
7,การรับนักศึกษา รอบที่ 2 รับกี่คน 
7,การรับนักศึกษา รอบที่ 3 รับกี่คน  
7,การรับนักศึกษาภาคอินเตอร์ รอบที่ 4 รับกี่คน  
7,การรับนักศึกษาภาคคอม รอบที่ 5 รับกี่คน  
7,รับรอบละกี่คน  
7,เปิดรับรอบที่เท่าไรบ้าง 
7,ปีนี้รับกี่คน 
7,ช่วงเวลารับสมัคร 
7,เกณฑ์การรับมีอะไรบ้าง 
7,เกณฑ์การรับมีไรบ้าง  
7,คะแนนสูงสุดต่ำสุดในรอบ4 การรับนักศึกษา
7,ภาควิชาคอมพิวเตอร์ในรอบแอดมิดชั่นต้องใช้คะแนนอะไรบ้าง
7,หลักเกณฑ์ในการรับสมัคร 
7,เกณฑ์ในการแอดเข้าสู่ภาควิชาคอมพิวเตอร์มีอะไรบ้าง 
7,ต้องใช้เกณฑ์อะไรสอบเข้าบ้าง
7,เกณฑ์ในการเข้าศึกษา 
7,เกณฑ์การรับมีอะไรบ้าง 
7,หากสนใจศึกษา ต้องทำอย่างไร
7,เกรดเฉลี่ยที่คณะรับ
7,เกณฑ์การรับสมัคร
7,เกรดเฉลี่ยที่สามารถสมัครได้
7,เกรดเฉลี่ยที่สามารถยื่นได้
7,สมัครป.เอก
7,สมัครเรียน
7,อยากเรียน
8,จบแล้วไปทำงานอะไรได้บ้าง 
8,อาชีพ
8,สายงาน
8,หลังจบการศึกษา
8,หน้าที่การงาน
8,ทำงาน
8,สายงานภาควิชาคอมพิวเตอร์
8,สายงานภาควิชาสารสนเทศ สื่อสารและเครือข่าย
8,สายงานที่เกี่ยวข้อง
8,สายงานที่เกี่ยวข้องมีอะไรบ้าง 
8,จบไปทำงานด้านไหนได้บ้าง 
8,จบแล้วสามารถทำงานในสายงานไหนบ้าง
8,วิศวะคอมสามารถทำงานได้เหมือนวิทยาการคอมมั้ย? 
8,สายงานของการเรียนวิศวะคอมสามารถไปทำงานด้านไหนเพื่อการพัฒนาระบบเทคโนโลยีได้บ้าง? 
8,มีงานรองรับสายอาชีพนี้มากน้อยเพียงใด 
8,สามารถประกอบอาชีพอะไรได้บ้าง
8,หากจบจากภาควิชาคอม สามารถทำงานอะไรได้บ้าง 
8,จบไปทำอะไร
8,วิศวะคอมจบไปแล้วทำงานอะไรได้บ้าง
8,เมื่อเรียนจบภาควิชาคอมพิวเตอร์ คณะวิศวกรรมศาสตร์ ทำงานอะไรกันบ้าง 
8,จบไปแล้วภาคคอมจะไปทำงานในหน้าที่อะไร ตำแหน่งไหน
8,อาชีพยอดฮิตของวิศวะคอม
9,Chain saw man สนุกมั้ย 
9,อาจารย์สอนเข้าใจมั้ย 
9,Jujutsu kaisen สนุกมั้ย
9,วิศวะคอมเรียนยากหรือไหม 
9,ลักษณะนิสัย บุคลิกของคนเรียนสาขานี้ 
9,One piece สนุกมั้ย
9,วิชาที่ยากสุดของภาคคอมคือวิชาอะไร 
9,เรียนหนักมั้ย 
9,เรียนคอมเเล้วต้องซื้อคอมมั้ย 
9,ความยากของสาขานี้ 
9,จบมาจะแย่งสายงานกันรึป่าว
9,เรียนแลปเยอะไหม ปีไหนโหดสุด 
9,เรียนตัวไหนยากที่สุด 
9,ชั้นเรียนชั้นเดียว(ตึก30ปี) เพียงพอกับวิชาเรียนคอมทั้ง4ปีไหม 
9,เข้ายากจริงหรือไม่ 
9,ไม่เก่งคอมพิวเตอร์สามารถเรียนได้หรือไม่
9,คิดว่าแคลคูลัสจำเป็นในการเรียนวิศวะคอมมั้ย 
9,ทำไมถึงมีฝึกงานได้ ไม่ต้องไปฝึกก็ได้ (เห็นเพื่อนบอกว่าไม่ได้ฝึก) 
9,ต้องเน้นเรื่องใดเป็นพิเศษก่อนเข้าเรียน
9,มีนักศึกษากี่คนในคณะ
9,คืออะไร
9,AI คืออะไร
9,อะไรกันเนี่ย
9,คืออะไร
9,ได้มั้ง
9,ทำไมล่ะ
9,โรงอาหาร
10,สวัสดีครับ
10,สวีดัส
10,โหลๆๆๆ
10,หวัดดี
10,ดีครับ
10,หวัดดีครับ
10,สวัสดีจ้า
10,หวัดดีจ้า
10,ทักครับ
10,ดีครัช
10,มีคำถามๆ
10,ดีแอ่
10,ดี
10,ดีงับ
10,ไง
10,สวีดัส
10,ดีฮะ
10,ดีดี
10,ดีจ่ะ
10,ดีค้า
10,ดีค่า
10,ขอถามหน่อย
10,ตัว
10,บอท
10,ถามกำ
10,เจ้าบอท
10,บอทคะ
10,บอทครับ
10,ดีบอท
10,บอทจ๋า
10,บอทครัช
10,สวัสดีเจ้า
10,อิอิ
10,เจ้าบอทน้อย
10,บอทบอท
10,อะไรเนี่ย
10,ดี
10,ครับ
11,ไม่มีไรละ
11,ขอบคุณ
11,เค
11,แต๊งกิ้ว
11,สุดยอด
11,หมดแล้ว
11,ไม่
11,โน้ว ๆ
11,ไม่มีแล้ว
11,ว้าว
11,เจ๋งไปเลย
11,เยี่ยมมาก
11,เก่งมาก
12,ทุน
12,มีทุนไหม
12,มีทุนมั้ย
12,มีทุน
12,ทุนการศึกษา
12,มอบทุนการศึกษา
12,ทุนของคณะ
12,ทุนการศึกษาที่ให้มีอะไรบ้าง
12,ทุนที่เกี่ยวข้องกับการศึกษา
12,ทุนอุดหนุน
12,ทุนสนับสนุนการวิจัย
12,ทุนสนับสนุนกิจกรรมทางวิชาการ
12,ขอทุนขัดสน
12,การขอรับทุน
12,ทุนวิจัย
12,ขอทุนวิจัย
